127.0.0.1 - - [22/Jun/2017:09:38:46 +0530] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [22/Jun/2017:09:50:03 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:09:50:29 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:09:50:29 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 862
127.0.0.1 - - [22/Jun/2017:09:50:29 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:10:12:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:10:13:00 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 862
127.0.0.1 - - [22/Jun/2017:10:13:00 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:10:13:07 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:10:13:07 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 862
127.0.0.1 - - [22/Jun/2017:10:13:07 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:25:37 +0530] "POST /toDoApp_2017/signOut HTTP/1.1" 200 32
127.0.0.1 - - [22/Jun/2017:11:25:43 +0530] "GET /toDoApp_2017/loginWithfacebook HTTP/1.1" 302 -
127.0.0.1 - - [22/Jun/2017:11:27:34 +0530] "GET /toDoApp_2017/fbConnection?code=AQB6YjgWURlyg6mt8nQHxTJVgiufW_fvc74TUypPO-CelAqG6xTQleF7KZB9PiH0nlbZ_IxR35q-ZK7vLu5VAHshF72wxdJBzRT_WSPI-a6EdJOAjFyz9FhQSgbGj5OTw91zBZQ444hNGzD5QGU6SW22bMgx69oErgM9iklpXHGQlQ9CH4JT80aPG9pAf-sVAstsbpBJwlRVIn9FPFPII-FAi2leU2KrIzSmNgFoBMsbFAHoyp7jKjcm2c62jUBTMKbGsGMp_aNQZglYeVkur3abnVoacsvhtnYgxnxfImY1nLgFEW4DahAPMewSAvGz276DjdM_9FoRnj7im-VHZtem&state=4aed9388-8c95-47b4-98bb-0871e8149a6e HTTP/1.1" 302 -
127.0.0.1 - - [22/Jun/2017:11:27:34 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:27:34 +0530] "GET /toDoApp_2017/css/home.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:34 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:34 +0530] "GET /toDoApp_2017/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/template/archive.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/template/pinUp.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/template/remainders.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/template/others.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/images/shareFB.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:27:35 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 150
127.0.0.1 - - [22/Jun/2017:11:28:21 +0530] "POST /toDoApp_2017/signOut HTTP/1.1" 200 32
127.0.0.1 - - [22/Jun/2017:11:40:38 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [22/Jun/2017:11:40:38 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:40:38 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 862
127.0.0.1 - - [22/Jun/2017:11:41:58 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:41:59 +0530] "GET /toDoApp_2017/images/noteicon.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:41:59 +0530] "GET /toDoApp_2017/images/remindericon.svg HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:41:59 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 151
127.0.0.1 - - [22/Jun/2017:11:41:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:42:03 +0530] "POST /toDoApp_2017/signOut HTTP/1.1" 200 32
127.0.0.1 - - [22/Jun/2017:11:42:18 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [22/Jun/2017:11:42:18 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 857
127.0.0.1 - - [22/Jun/2017:11:42:18 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:42:21 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:42:25 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:43:11 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 262
127.0.0.1 - - [22/Jun/2017:11:43:18 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:43:23 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:43:49 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 277
127.0.0.1 - - [22/Jun/2017:11:43:57 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:44:09 +0530] "POST /toDoApp_2017/deleteNote/6 HTTP/1.1" 200 20
127.0.0.1 - - [22/Jun/2017:11:44:40 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 260
127.0.0.1 - - [22/Jun/2017:11:44:52 +0530] "POST /toDoApp_2017/updateNote HTTP/1.1" 200 21
127.0.0.1 - - [22/Jun/2017:11:45:12 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 252
127.0.0.1 - - [22/Jun/2017:11:45:17 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:45:38 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 252
127.0.0.1 - - [22/Jun/2017:11:45:49 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 248
127.0.0.1 - - [22/Jun/2017:11:46:04 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 253
127.0.0.1 - - [22/Jun/2017:11:46:55 +0530] "POST /toDoApp_2017/addNote HTTP/1.1" 200 252
127.0.0.1 - - [22/Jun/2017:11:47:08 +0530] "POST /toDoApp_2017/update HTTP/1.1" 200 27
127.0.0.1 - - [22/Jun/2017:11:47:59 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:47:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:48:23 +0530] "GET /toDoApp_2017/template/profile.html HTTP/1.1" 200 1014
127.0.0.1 - - [22/Jun/2017:11:48:34 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:48:34 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:48:34 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:48:34 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:48:35 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:48:35 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:50:31 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:50:32 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:50:32 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121200
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/ng-img-crop/compile/minified/ng-img-crop.css HTTP/1.1" 200 195
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css HTTP/1.1" 200 3127
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 37045
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/css/signUp.css HTTP/1.1" 200 510
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/css/home.css HTTP/1.1" 200 3701
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/moment/moment.js HTTP/1.1" 200 128945
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1" 200 110683
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular/angular.min.js HTTP/1.1" 200 167131
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-ui-bootstrap/dist/ui-bootstrap-csp.css HTTP/1.1" 200 3989
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/css/signIn.css HTTP/1.1" 200 496
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.js HTTP/1.1" 200 22071
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/app.js HTTP/1.1" 200 1785
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-animate/angular-animate.min.js HTTP/1.1" 200 25673
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-sanitize/angular-sanitize.min.js HTTP/1.1" 200 6101
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.templates.js HTTP/1.1" 200 2957
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/ng-img-crop/compile/minified/ng-img-crop.js HTTP/1.1" 200 28406
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 10709
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/bower_components/angular-ui-bootstrap/dist/ui-bootstrap-tpls.js HTTP/1.1" 200 275010
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/controller/remaindersController.js HTTP/1.1" 200 400
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/controller/archiveController.js HTTP/1.1" 200 369
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/controller/signInController.js HTTP/1.1" 200 772
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/controller/signUpController.js HTTP/1.1" 200 972
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/validation/signInValidation.js HTTP/1.1" 200 642
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/service/toDoHomeService.js HTTP/1.1" 200 2232
127.0.0.1 - - [22/Jun/2017:11:50:43 +0530] "GET /toDoApp_2017/js/validation/signUpValidation.js HTTP/1.1" 200 2187
127.0.0.1 - - [22/Jun/2017:11:50:44 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 200 9940
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 401 20
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/Search.png HTTP/1.1" 200 409
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/template/remainders.html HTTP/1.1" 200 5671
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/template/archive.html HTTP/1.1" 200 5677
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/template/pinUp.html HTTP/1.1" 200 5848
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/template/others.html HTTP/1.1" 200 5990
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/Delete.png HTTP/1.1" 200 465
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/Menu.png HTTP/1.1" 200 219
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/notification.png HTTP/1.1" 200 445
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/remindericon.svg HTTP/1.1" 200 722
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/noteicon.png HTTP/1.1" 200 322
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/archive.svg HTTP/1.1" 200 439
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/pin.svg HTTP/1.1" 200 222
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/color.png HTTP/1.1" 200 874
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/template/signIn.html HTTP/1.1" 200 2895
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/shareFB.png HTTP/1.1" 200 427
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/Collaborator.png HTTP/1.1" 200 519
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/more.png HTTP/1.1" 200 364
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/timeSpan.png HTTP/1.1" 200 1106
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/unarchive.svg HTTP/1.1" 200 594
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/remaind.png HTTP/1.1" 200 22798
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/Cancel.png HTTP/1.1" 200 779
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/pinb.svg HTTP/1.1" 200 222
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/todo.png HTTP/1.1" 200 91060
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/Password.png HTTP/1.1" 200 626
127.0.0.1 - - [22/Jun/2017:11:50:45 +0530] "GET /toDoApp_2017/images/mail.png HTTP/1.1" 200 751
127.0.0.1 - - [22/Jun/2017:11:50:47 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css.map HTTP/1.1" 200 3992
127.0.0.1 - - [22/Jun/2017:11:50:47 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 200 542194
127.0.0.1 - - [22/Jun/2017:11:51:03 +0530] "POST /toDoApp_2017/signIn HTTP/1.1" 200 20
127.0.0.1 - - [22/Jun/2017:11:51:03 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:51:03 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:52:13 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:52:14 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:52:14 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:52:14 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:52:49 +0530] "GET /toDoApp_2017/template/profile.html HTTP/1.1" 200 1014
127.0.0.1 - - [22/Jun/2017:11:52:52 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:52:53 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:52:53 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:52:53 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:53:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:53:59 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Jun/2017:11:53:59 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:53:59 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:54:12 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:54:13 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 200 2476
127.0.0.1 - - [22/Jun/2017:11:54:13 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 200 121200
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-ui-bootstrap/dist/ui-bootstrap-csp.css HTTP/1.1" 200 3989
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css HTTP/1.1" 200 3127
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/ng-img-crop/compile/minified/ng-img-crop.css HTTP/1.1" 200 195
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/jquery/dist/jquery.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 37045
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/css/signUp.css HTTP/1.1" 200 510
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/css/signIn.css HTTP/1.1" 200 496
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/moment/moment.js HTTP/1.1" 200 128945
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/css/home.css HTTP/1.1" 200 3701
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1" 200 110683
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular/angular.min.js HTTP/1.1" 200 167131
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-sanitize/angular-sanitize.min.js HTTP/1.1" 200 6101
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-ui-bootstrap/dist/ui-bootstrap-tpls.js HTTP/1.1" 200 275010
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-animate/angular-animate.min.js HTTP/1.1" 200 25673
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.templates.js HTTP/1.1" 200 2957
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/js/datetimepicker.js HTTP/1.1" 200 22071
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/bower_components/ng-img-crop/compile/minified/ng-img-crop.js HTTP/1.1" 200 28406
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/controller/signUpController.js HTTP/1.1" 200 972
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/app.js HTTP/1.1" 200 1785
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/validation/signUpValidation.js HTTP/1.1" 200 2187
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/service/toDoHomeService.js HTTP/1.1" 200 2232
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/controller/remaindersController.js HTTP/1.1" 200 400
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 10709
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/controller/signInController.js HTTP/1.1" 200 772
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/validation/signInValidation.js HTTP/1.1" 200 642
127.0.0.1 - - [22/Jun/2017:11:54:21 +0530] "GET /toDoApp_2017/js/controller/archiveController.js HTTP/1.1" 200 369
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 200 9940
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 401 20
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3388
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/images/Search.png HTTP/1.1" 200 409
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/template/archive.html HTTP/1.1" 200 5677
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/template/remainders.html HTTP/1.1" 200 5671
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/template/pinUp.html HTTP/1.1" 200 5848
127.0.0.1 - - [22/Jun/2017:11:54:22 +0530] "GET /toDoApp_2017/template/others.html HTTP/1.1" 200 5990
